_id,District,Name (English),Name (Chinese),School Type,Level,Address,Phone,Email,Country,Link
{'$oid': '3b25c1f73d89e9d0a5efedff'},Southern,Pui Tak Canossian Primary School,嘉諾撒培德學校,Aided,Primary,"180 Aberdeen Main Road, Aberdeen, Hong Kong",25529529,info@ptcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=255&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D4%26sort_id%3D-1
{'$oid': 'd973c57f0f43e97b828d62b0'},Southern,S.K.H. Chi Fu Chi Nam Primary School,聖公會置富始南小學,Aided,Primary,"3 Chi Fu Close, Chi Fu Fa Yuen, Hong Kong",25504004,info@skhcfcn.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=244&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D4%26sort_id%3D-1
{'$oid': '832b8190a1bddfdda3508ffd'},Southern,S.K.H. Tin Wan Chi Nam Primary School,聖公會田灣始南小學,Aided,Primary,"5 Tin Wan New Street, Aberdeen, HK",25508326,skhtwcn_mail@yahoo.com.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=250&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D4%26sort_id%3D-1
{'$oid': '92f32676c8aff22e91148de7'},Southern,St. Peter's Catholic Primary School,聖伯多祿天主教小學,Aided,Primary,"Phase 2 Lei Tung Estate, Ap Lei Chau, Hong Kong",28748311,enquiry@spcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=239&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D4%26sort_id%3D-1
{'$oid': '02c1ade801a95329fed2b389'},Southern,TWGHs Hok Shan School,東華三院鶴山學校,Aided,Primary,"5 Wah Lam Path, Wah Fu Estate, Pokfulam, H.K.",25511142,hokshan@hokshan.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=251&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D4%26sort_id%3D-1
{'$oid': '83d9470e1d63d837bb2a72cb'},Southern,Precious Blood Primary School (Wah Fu Estate),華富邨寶血小學,Aided,Primary,"27 Waterfall Bay Road, Wah Fu Estate, Hong Kong",25511211,info@pbps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=249&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D4%26sort_id%3D-1
{'$oid': 'da0b75cc9004e6b975170ee2'},Southern,St. Paul's Co-educational College Primary School,聖保羅男女中學附屬小學,DSS,Primary,"11 Nam Fung Path, Wong Chuk Hang, Hong Kong",25261882,spccps@ps.spcc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=246&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D4%26sort_id%3D-1
{'$oid': 'bc9527cbef0b3bf08fdaf9cb'},Southern,St. Paul's College Primary School,聖保羅書院小學,DSS,Primary,"777 Victoria Road, Hong Kong",37101777,office@spc-ps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=2&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D4%26sort_id%3D-1
{'$oid': '5fb553132b78f8df95e200a4'},Southern,St. Stephen's College Preparatory School,聖士提反書院附屬小學,Private,Primary,"30-32 Wong Ma Kok Road, Stanley, Hong Kong",28130272,info@sscps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=252&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D4%26sort_id%3D-1
{'$oid': '7fbd4952baef426deed147d9'},Wan Chai,Buddhist Wong Cheuk Um Primary School,佛教黃焯菴小學,Aided,Primary,"11 Eastern Hospital Road, Causeway Bay, HK",25762638,mail@bwcups.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=406&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': 'fad66c7245f1d019f86cd8ee'},Wan Chai,Hennessy Road Government Primary School,軒尼詩道官立小學,Gov't,Primary,"169 Thomson Road, Wanchai, Hong Kong",25726633,hrgps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=421&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': 'e79109a3963e4e090365f5d2'},Wan Chai,Hennessy Road Government Primary School (Causeway Bay),軒尼詩道官立小學（銅鑼灣）,Gov't,Primary,"3 Eastern Hospital Road, Causeway Bay, Hong Kong",21572788,hrgpscwb@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=422&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': 'b38869b9d7585e58ac6c961b'},Wan Chai,Li Sing Tai Hang School,李陞大坑學校,Aided,Primary,"73 Wun Sha Street, Tai Hang, Hong Kong",25775188,lising@lsths.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=413&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '4b35a4264e2a9fcfb989a416'},Wan Chai,Marymount Primary School,瑪利曼小學,Aided,Primary,"LG 1/F, G/F, 1/F, 2/F, 3/F & 4/F, 336 Tai Hang Road, Wanchai, HK",25728728,mps@mps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=407&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '427181c67c561c8fde92de7f'},Wan Chai,P.L.K. Gold & Silver Exchange Society Pershing Tsang School,保良局金銀業貿易場張凝文學校,Aided,Primary,"12 Link Road, Causeway Bay, HK",28908131,pershing@plkgspts.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=415&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '3c5732c2347887418a82a6e5'},Wan Chai,Po Kok Primary School,寶覺小學,Aided,Primary,"11-15 Shan Kwong Road, Hong Kong",25737911,pkps@pokokps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=414&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '94761550d00a49082ecb83fd'},Wan Chai,Precious Blood Primary School,寶血小學,Aided,Primary,"72 Sing Woo Road, Happy Valley, Hong Kong",25723851,info@preciousbloodhv.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=423&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': 'ba72232c293891f55fee16be'},Wan Chai,Sir Ellis Kadoorie (Sookunpo) Primary School,官立嘉道理爵士小學,Gov't,Primary,"9 Eastern Hospital Road, Sookunpo, Hong Kong",25773489,webmaster@sekps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=410&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '8e7d9ce2a49e0b4cd50138d0'},Wan Chai,S.K.H. St. James' Primary School,聖公會聖雅各小學,Aided,Primary,"110 Kennedy Road, Wanchai, Hong Kong",25749369,info@skhsjps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=417&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '4fb6c545d08a75526be2e8e0'},Wan Chai,St. Francis' Canossian School,嘉諾撒聖方濟各學校,Aided,Primary,"42 & 44 St. Francis Street, Wanchai, Hong Kong",25281763,sfcso@sfcs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=411&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '3b43d3bf940cc9c31984ddbc'},Wan Chai,St. Joseph's Primary School,聖若瑟小學,Aided,Primary,"48 Wood Road, Hong Kong",25742259,office@sjps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=424&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '51d42c5be129f3da71cd764f'},Wan Chai,St. Paul's Primary Catholic School,聖保祿天主教小學,Aided,Primary,"81A Wong Nai Chung Road, Happy Valley, Hong Kong",25763181,info@sppcs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=412&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '06816c45df2ddb239c90a80f'},Wan Chai,TWGHs Li Chi Ho Primary School,東華三院李賜豪小學,Aided,Primary,"280 Queen's Road East, Wanchai, Hong Kong",25750470,lchops@tungwah.org.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=418&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '0afdb40b00af249a286489f4'},Wan Chai,North Point Government Primary School (Cloud View Road),北角官立小學（雲景道）,Gov't,Primary,"22 Cloud View Road, North Point, Hong Kong",21229494,school@npcvr.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=37&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': 'bab20c007de0ce9efa32c3ab'},Wan Chai,Raimondi College Primary Section,高主教書院小學部,Private,Primary,"1E Shiu Fai Terrace, Stubbs Road, Wan Chai, H.K.",25221826,rcps@raimondi.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=409&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': 'ca30a69a521e19b82eaeba9a'},Wan Chai,St. Paul's Convent School (Primary Section),聖保祿學校（小學部）,Private,Primary,"GR-6/F of Primary School Building, 140 Leighton Road, Causeway Bay, HK",25760601,corr@spcspr.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=425&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': '00e1c7b827460c2eef98d110'},Wan Chai,"The True Light School of Hong Kong, Primary and Kindergarten Section",香港真光中學附屬小學暨幼稚園,Private,Primary,"50 Tai Hang Road, Hong Kong",25765716,enquiry@tlmshkps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=420&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D5%26sort_id%3D-1
{'$oid': 'c9b1ffa0bbeb063a962e3dc9'},Kowloon City,Baptist Hung Hin Shiu Rainbow Primary School,浸信會孔憲紹天虹小學,Aided,Primary,"Chuk Yuen South Estate, Wong Tai Sin, Kowloon",23287971,info@rainbow.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=431&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '59e587c5fbc0a04cb53ea427'},Kowloon City,C.C.C. Wanchai Church Kei To Primary School (Kowloon City),中華基督教會灣仔堂基道小學（九龍城）,Aided,Primary,"170 Kau Pui Lung Road, Kowloon City, Kowloon",27147000,cccktkc@ktkc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=105&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '514d54421156bcdae92997c7'},Kowloon City,Chan Sui Ki (La Salle) Primary School,陳瑞祺（喇沙）小學,Aided,Primary,"22 Sheung Shing Street, Homantin, Kowloon",27116278,info@cskps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=95&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '3d7078bbbae0b5f8b06403b0'},Kowloon City,ELCHK Hung Hom Lutheran Primary School,基督教香港信義會紅磡信義學校,Aided,Primary,"39 Pau Chung Street, To Kwa Wan, Kowloon",27121543,info@hhlps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=96&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '730330ea0ff79b588a0c4c5c'},Kowloon City,"Emmanuel Primary School, Kowloon",九龍靈光小學,Aided,Primary,"36-38 Shing Tak Street, Ma Tau Wai, Kowloon",27111232,eps.mail@eps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=97&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'c296e79759a1f61bd5fe4b8a'},Kowloon City,Farm Road Government Primary School,農圃道官立小學,Gov't,Primary,"8 Farm Road, Tokwawan, Kowloon",27110682,frgpsam@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=98&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '9580068bd9f95215644813f6'},Kowloon City,Heep Yunn Primary School,協恩中學附屬小學,Aided,Primary,"1 Farm Road, Kowloon city, Kowloon",27111263,hyps@hyps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=99&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '48d9f84b5cc320b8636c4498'},Kowloon City,Hop Yat Church School,合一堂學校,Aided,Primary,"7 Princess Margaret Road, Kowloon",27111013,hycsa@hycs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=101&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'e18e5fb910ff929f7c25868c'},Kowloon City,Kowloon Women's Welfare Club Li Ping Memorial School,九龍婦女福利會李炳紀念學校,Aided,Primary,"33 Wylie Road, Kowloon",23846904,lpp-mail@hkedcity.net,Hong Kong,sch_detail.php?lang_id=1&sch_id=530&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'b77e7ee9b3058ed50e470781'},Kowloon City,Ling To Catholic Primary School,天主教領島學校,Aided,Primary,"Chun Man Court, Oi Man Estate, Homantin, Kowloon",27139233,info@lingto.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=73&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'ceb0431938ec0d9bcb6f9bf5'},Kowloon City,Ma Tau Chung Government Primary School,馬頭涌官立小學,Gov't,Primary,"1 Fuk Cheung Street, Tokwawan, Kowloon",27115548,mtcgps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=74&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '4a1f607c392ede04b0cf5de8'},Kowloon City,Oblate Primary School,獻主會小學,Aided,Primary,"1 Shun Fung Street, Tokwawan, Kowloon",23648375,info@ops.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=75&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'c920920b19e3b81f8b8b538f'},Kowloon City,P.L.K. Stanley Ho Sau Nan Primary School,保良局何壽南小學,Aided,Primary,"11 Muk Hung Street, Kowloon City, Kowloon",23262627,plkshsn@plkhsn.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=447&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'ead41ffc441e7e47bf959750'},Kowloon City,S.K.H. Good Shepherd Primary School,聖公會牧愛小學,Aided,Primary,"171 Ma Tau Wai Road, Kowloon City, Kowloon",27125220,info@gsps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=80&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '9e0f9fe8ab7ab2778016db9e'},Kowloon City,S.K.H. Holy Carpenter Primary School,聖公會聖匠小學,Aided,Primary,"14 Kwei Chow Street, Kowloon",23332313,hcps1974@gmail.com,Hong Kong,sch_detail.php?lang_id=1&sch_id=100&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '473d8eda2a1db1ad42b30ab8'},Kowloon City,S.K.H. Holy Cross Primary School,聖公會聖十架小學,Aided,Primary,"9 Muk Hung Street, Kowloon City, Kowloon",23204931,info@skhhcps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=453&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '81c9a69126abb19ce75986f9'},Kowloon City,St. Eugene de Mazenod Oblate Primary School,獻主會聖馬善樂小學,Aided,Primary,"24 Tin Kwong Road, Tokwawan, Kowloon",27151011,info@semops.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=532&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '03b9a2f1e16e6f5c066c81fe'},Kowloon City,St. Rose of Lima's School,聖羅撒學校,Aided,Primary,"4 Embankment Road & 1 Duke Street, Kowloon",23382807,info@goo.srols.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=76&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'c1c05fed75c99b2dc0ef6138'},Kowloon City,"Alliance Primary School, Whampoa",黃埔宣道小學,Aided,Primary,"21 Tak Fung Street, Whampoa Garden, Hung Hom, Kowloon",23367742,info@apsw.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=81&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'ed39d0620cd750b32346ee9f'},Kowloon City,GCEPSA Whampoa Primary School,葛量洪校友會黃埔學校,Aided,Primary,"30 Tak On Street, Whampoa Garden, Hung Hom, Kowloon",23343673,info@gcewps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=77&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '65c3c797d3829b6eb3ffd106'},Kowloon City,Holy Angels Canossian School,天神嘉諾撒學校,Aided,Primary,"21 Hok Yuen Street, Hung Hom, Kowloon",23624448,info@hacs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=106&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '517f0c698ba253a671b2a762'},Kowloon City,Ma Tau Chung Government Primary School (Hung Hom Bay),馬頭涌官立小學（紅磡灣）,Gov't,Primary,"3 Oi King Street Hung Hom Bay, Kln",23638989,mail@mtchhb.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=102&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '90d5f5d8763a53770177d7de'},Kowloon City,S.K.H. Fung Kei Millennium Primary School,聖公會奉基千禧小學,Aided,Primary,"2 Tak Ting Street, Whampoa Garden, Kowloon",23627123,fkmps@fkmps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=82&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'be4cff216e25d69d5477c831'},Kowloon City,S.K.H. Fung Kei Primary School,聖公會奉基小學,Aided,Primary,"4 Tak Ting Street, Whampoa Garden, Hung Hom, Kowloon",27648909,fungkei@fungkei.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=83&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '06a4210901937a29b737c9e6'},Kowloon City,S.K.H. St. Timothy's Primary School,聖公會聖提摩太小學,Aided,Primary,"14 & 19 Hok Yuen Street, Hung Hom, Kowloon",23625953,mail@stps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=107&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '2ebd12e956ad09a2fab214bb'},Kowloon City,Bishop Walsh Primary School,華德學校,Aided,Primary,"150 Junction Road, Kowloon",23372058,info@bishopwalsh.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=457&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '402402edcbaf2e7dd6a17bd5'},Kowloon City,C.C.C. Kei Wa Primary School (Kowloon Tong),中華基督教會基華小學（九龍塘）,Aided,Primary,"1B Oxford Road, Kowloon Tong, Kowloon",22676676,kwpskt@eclass.kwpskt.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=84&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'daf7c99203140d2ef8f70c6f'},Kowloon City,Diocesan Preparatory School,拔萃小學,Aided,Primary,"1 Chester Road, Kowloon Tong, Kowloon",23361448,dps002@dps.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=93&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '4477c7ba725d2ddcf01c6ea9'},Kowloon City,Holy Family Canossian School,嘉諾撒聖家學校,Aided,Primary,"102 Junction Road, Kowloon City, Kowloon",23821035,head@hfkc.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=85&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '2156f5672734d688dc43b19f'},Kowloon City,Holy Family Canossian School (Kowloon Tong),嘉諾撒聖家學校（九龍塘）,Aided,Primary,"8 Tim Fuk Road Kowloon Tong, Kowloon",23365981,admin@holyfamilykt.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=103&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '628c00a03e4e028f9c819be6'},Kowloon City,Iu Shan School,耀山學校,Aided,Primary,"24 Grampian Road, Kowloon",23362115,iushan@iushan.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=86&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': '3fe629d83438611b59b30c70'},Kowloon City,Kowloon Tong Bishop Walsh Catholic School,九龍塘天主教華德學校,Aided,Primary,"39 Inverness Road, Kowloon",23373768,mail@ktbwcs.edu.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=72&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
{'$oid': 'df71650d81017b398e2c2fff'},Kowloon City,Kowloon Tong Government Primary School,九龍塘官立小學,Gov't,Primary,"6 Tim Fuk Road, Kowloon Tong, Kowloon",23360991,klntgps@edb.gov.hk,Hong Kong,sch_detail.php?lang_id=1&sch_id=109&return_page=sch_list.php%3Flang_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26district_id%3D6%26sort_id%3D-1
