_id,District,Name (English),Name (Chinese),School Type,Level,Address,Phone,Email,Country,Link
{'$oid': '35135ec7be707bd478f1e31b'},Sai Kung,HHCKLA Buddhist Ching Kok Secondary School,香海正覺蓮社佛教正覺中學,Aided,Secondary,"38 Chui Ling Road, Tiu Keng Leng NT",22463383,chingkok@bckss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=398&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '37ab2e680625b511144c4f09'},Sai Kung,HKCCCU Logos Academy,香港華人基督教聯會真道書院,DSS,Secondary,"1 Kan Hok Lane, Tseung Kwan O",23372123,info@logosacademy.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=371&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '6a04c4e92b19814e2a940bd0'},Sai Kung,HKMLC Queen Maud Secondary School,港澳信義會慕德中學,Aided,Secondary,"Phase 3, Hau Tak Estate, Tseung Kwan O",27026509,info@qmss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=108&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '65e43cf96688d6e9896c38cd'},Sai Kung,Hong Kong Taoist Association The Yuen Yuen Institute No. 3 Secondary Sch.,香港道教聯合會圓玄學院第三中學,Aided,Secondary,"Sheung Tak Estate, No.2 Tong Ming Street, Tseung Kwan O.",21783223,yy3mail@hktayy3.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=364&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '990fcd0cf0d4b232dfac0549'},Sai Kung,King Ling College,景嶺書院,Aided,Secondary,1 Lam Shing Road Tseung Kwan O,27029602,klc-mail@kingling.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=163&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '15db0b001354d375dd220011'},Sai Kung,MKMCF Ma Chan Duen Hey Memorial College,馬錦明慈善基金馬陳端喜紀念中學,Aided,Secondary,2 Wan Lung Road Tseung Kwan O,27067477,info@mcdhmc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=209&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '1ea4b8789d3a1ca39f0778c1'},Sai Kung,PLK Laws Foundation College,保良局羅氏基金中學,DSS,Secondary,8 To Lok Road Tseung Kwan O,27018778,info@plklfc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=14&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': 'd5768c9563fddd7bd656867a'},Sai Kung,Po Kok Secondary School,寶覺中學,Aided,Secondary,"9 Choi Ming Street, Choi Ming Court NT",27022863,pokok@pokok.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=23&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': 'b41573c6b8f5bf537c282857'},Sai Kung,Po Leung Kuk Ho Yuk Ching (1984) College,保良局甲子何玉清中學,Aided,Secondary,2 Chap Fuk Road Tseung Kwan O,27037363,info@plkhyc1984.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=12&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '0550da4e486a3992a1bbfe0a'},Sai Kung,POH 80th Anniversary Tang Ying Hei College,博愛醫院八十週年鄧英喜中學,Aided,Secondary,2 Tong Yin Lane Tseung Kwan O,22463221,webadmin@pohtyh.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=31&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '9ce81cab8f210ff82b827206'},Sai Kung,Man Kwan QualiEd College,萬鈞匯知中學,DSS,Secondary,"2, Kan Hok Lane Tseung Kwan O",27066969,enquiry@mkqc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=132&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '7e7b52f7a1fdea2d9ac3bb8f'},Sai Kung,Sai Kung Sung Tsun Catholic School (Secondary Section),西貢崇真天主教學校（中學部）,Aided,Secondary,Blocks A - E Po Tung Road Sai Kung,27926712,sts-mail@hkedcity.net,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=357&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '8963bd3e0f2569cbf7243fd4'},Sai Kung,Shun Tak Fraternal Association Cheng Yu Tung Secondary School,順德聯誼總會鄭裕彤中學,Aided,Secondary,"9 Hok Lam Lane, Tseung Kwan O, N. T.",21910291,info@cyt.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=327&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '2426f1721cf427b01e69e062'},Sai Kung,Tseung Kwan O Government Secondary School,將軍澳官立中學,Gov't,Secondary,"2 King Yin Lane, Tseung Kwan O",27040051,info@tkogss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=156&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '894b4eebaa50bf437cb40081'},Sai Kung,TWGHs Lui Yun Choy Memorial College,東華三院呂潤財紀念中學,Aided,Secondary,8 Yuk Nga Lane Tseung Kwan O,27060743,twghlycmc@gmail.com,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=71&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': 'e8221a3e9dc3eb584d7c6f15'},Sai Kung,WEO Chang Pui Chung Memorial School,威靈頓教育機構張沛松紀念中學,Aided,Secondary,3 Wan Lung Road Tseung Kwan O,27047002,cpcmail@cpc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=348&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': '8b9f491a63a45ce03d05b445'},Sai Kung,Yan Chai Hospital Lan Chi Pat Memorial Secondary School,仁濟醫院靚次伯紀念中學,Aided,Secondary,10 Yuk Nga Lane Tseung Kwan O,27029033,lcp-mail@lcp.mysch.net,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=253&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': 'c8517e10e21e1bf6bb78df71'},Sai Kung,Yan Chai Hospital Wong Wha San Secondary School,仁濟醫院王華湘中學,Aided,Secondary,8 Tong Chun Street Tseung Kwan O,27060477,info@ychwwsss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=256&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D8
{'$oid': 'fc8f60fbb1131882a53cf986'},Sham Shui Po,Buddhist Tai Hung College,佛教大雄中學,Aided,Secondary,"38 Cheung Fat Street, So Uk, Shamshuipo",23862988,office@mail.bthc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=92&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '98b20eed4f73c92eaf71446c'},Sham Shui Po,CCC Ming Yin College,中華基督教會銘賢書院,Aided,Secondary,1 Wai Chi Street Shek Kip Mei Kowloon,27784512,mingyin@cccmyc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=449&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '0bff1adc638bcf8e09b07b29'},Sham Shui Po,Cheung Sha Wan Catholic Secondary School,長沙灣天主教英文中學,Aided,Secondary,533 Fuk Wing Street Cheung Sha Wan,27415034,contact@cswcss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=36&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '3ba6967b6f558d4cebbb396d'},Sham Shui Po,China Holiness College,中聖書院,DSS,Secondary,18 Wai Wai Road Sham Shui Po Kowloon,23864734,enquire@chc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=457&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '2ee9a4827e2c7837cc49ce59'},Sham Shui Po,CMA Secondary School,廠商會中學,Aided,Secondary,298 Nam Cheong Street Kowloon,27796851,school@cmass.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=39&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '0e10f37ec3c26001bf32ef91'},Sham Shui Po,Delia Memorial School (Broadway),地利亞修女紀念學校（百老匯）,DSS,Secondary,80-86 Broadway Mei Foo Sun Chuen Kowloon,27422028,bw@deliagroup.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=56&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '30ad41bf4e50f8c94737299b'},Sham Shui Po,Delia Memorial School (Glee Path),地利亞修女紀念學校（吉利徑）,DSS,Secondary,"1-3 Glee Path, Mei Foo Sun Chuen, KLN",27415239,gp@deliagroup.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=57&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': 'e38f87a067adb605a947aa9e'},Sham Shui Po,Heung To Middle School,香島中學,DSS,Secondary,"33 To Yuen Street, Yau Yat Chuen, Kowloon",27790182,schoolmail@heungto.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=359&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '61e39cf167a0f142588e4755'},Sham Shui Po,Maryknoll Fathers' School,瑪利諾神父教會學校,Aided,Secondary,2 To Yuen Street Sham Shui Po,27775117,mail@mfs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=212&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': 'd1f3dc77f5c7843744750870'},Sham Shui Po,St. Margaret's Co-Educational English Secondary and Primary School,聖瑪加利男女英文中小學,DSS,Secondary,"33 Sham Mong Road, West Kowloon",23966675,enquiry@smcesps.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=304&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '2dc85e002fd00c675f2a0ed7'},Sham Shui Po,Tsung Tsin Christian Academy,基督教崇真中學,DSS,Secondary,"8 Lai Hong Street, Cheung Sha Wan",27288727,mail@ttca.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=133&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '4bf7fcf7b1a49448caa931b3'},Sham Shui Po,TWGHs Chang Ming Thien College,東華三院張明添中學,Aided,Secondary,300 Nam Cheong Street Sham Shui Po,27792986,info@twghcmts.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=78&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '631576e835bf360d0d8d7a57'},Sham Shui Po,United Christian College,滙基書院,CAPUT,Secondary,"11 Tong Yam Street, Tai Hang Tung KLN",27778344,ucc-mail@ucc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=130&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '8715c52e0911d50491633a4a'},Sham Shui Po,Ying Wa College,英華書院,DSS,Secondary,1 Ying Wa Street Shamshuipo,23368838,mail@yingwa.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=418&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '95182d79c0e74634516e3fdf'},Yau Tsim Mong,CCC Ming Kei College,中華基督教會銘基書院,Aided,Secondary,16 Oak Street Tai Kok Tsui,23923963,cccmkc@cccmkc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=448&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '19dd454fa2ab1fd04e7f6e2f'},Kwai Tsing,CCC Yenching College,中華基督教會燕京書院,Aided,Secondary,12 Nga Ying Chau Street Tsing Yi New Territories,23879988,info@yenching.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=453&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '28e2ec2b86d3e51b76b6873f'},Kwai Tsing,Ju Ching Chu Secondary School (Kwai Chung),裘錦秋中學（葵涌）,Aided,Secondary,1-11 On Chit Street Kwai Chung,24285858,mailbox@jccsskc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=243&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '5444e52d2a8c64b9c3c211a6'},Yau Tsim Mong,Kowloon Sam Yuk Secondary School,九龍三育中學,DSS,Secondary,"14 Sycamore Street, Tai Kok Tsui, KLN; 52 Boundary Street, Mongkok, KLN",23944081,school@ksyss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=165&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '36f193ffa943449e1e3e88e1'},Sha Tin,Lock Tao Secondary School,樂道中學,Aided,Secondary,Mei Lam Estate Shatin,26021000,school@locktao.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=180&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': 'c2ebe3283d2fd003aae1cdef'},Sha Tin,Pentecostal Lam Hon Kwong School,五旬節林漢光中學,Aided,Secondary,Yue Tin Court Shatin,26488291,office@lamhonkwong.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=352&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': 'e1e1e6dd65780864d773c2aa'},Sha Tin,Sha Tin Government Secondary School,沙田官立中學,Gov't,Secondary,11-17 Man Lai Road Shatin,26914744,stgss@stgss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=263&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '2207404d2ae97fb8a7e8bde9'},Sha Tin,Shatin Pui Ying College,沙田培英中學,Aided,Secondary,"9 Fung Shun Street, Wo Che Estate, Shatin, NT",26917217,info@pyc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=264&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '74e45160820c451703eabcfa'},Kwai Tsing,S.K.H. Lam Woo Memorial Secondary School,聖公會林護紀念中學,Aided,Secondary,397 Kwai Shing Circuit Kwai Chung,24208893,lwmss@lamwoo.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=288&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '55b685b42a83cdcb163a04d2'},Yau Tsim Mong,True Light Girls' College,真光女書院,Aided,Secondary,54A Waterloo Road,23851491,mail@tlgc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=431&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': 'afe053d9e964e12fb425d321'},Tsuen Wan,Tsuen Wan Government Secondary School,荃灣官立中學,Gov't,Secondary,70 Hoi Pa Street Tsuen Wan,24903307,twgss@edb.gov.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=247&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '5456346b052cffacda7f51d3'},Kwai Tsing,Tung Wah Group of Hospitals Mrs. Wu York Yu Memorial College,東華三院伍若瑜夫人紀念中學,Aided,Secondary,13-21 On Chit Street Kwai Chung,24285129,wyyss@tungwah.org.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=76&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D9
{'$oid': '55ce7f298f47716c30735335'},Wong Tai Sin,Buddhist Hung Sean Chau Memorial College,佛教孔仙洲紀念中學,Aided,Secondary,10 Ping Ting Road Hammer Hill,23226915,info@bhscmc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=100&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D10
{'$oid': '0722b6ec61ec9f74edb22b79'},Wong Tai Sin,Good Hope School,德望學校,DSS,Secondary,"303 Clear Water Bay Road, Kowloon",23210250,goodhope@ghs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=50&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D10
{'$oid': 'c906d675fcd3ca81232831df'},Wong Tai Sin,Kit Sam Lam Bing Yim Secondary School,潔心林炳炎中學,Aided,Secondary,9 Fu Mei Street Wang Tau Hom,23379594,school@kitsam.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=158&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D10
{'$oid': '1c2cc3c9f882dad1361dd7dd'},Wong Tai Sin,Ng Wah Catholic Secondary School,天主教伍華中學,Aided,Secondary,"5 Choi Hung Road, San Po Kong, Kowloon",23838077,school@ngwahsec.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=342&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D10
{'$oid': '0844f203194d9911619f3bf6'},Wong Tai Sin,PHC Wing Kwong College,五旬節聖潔會永光書院,Aided,Secondary,155 Lung Cheung Road Wang Tau Hom,23370137,webmaster@wingkwong.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=353&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D10
{'$oid': '027e128276ae15268a41cf00'},Sha Tin,Kwok Tak Seng Catholic Secondary School,天主教郭得勝中學,Aided,Secondary,Chun Shek Estate Shatin,26059033,info@ktscss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=336&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D10
{'$oid': 'd8b577821a4b7e7e58ef298d'},Sha Tin,Ma On Shan Tsung Tsin Secondary School,馬鞍山崇真中學,Aided,Secondary,"5 Hang Shun Street, Ma On Shan, Shatin, N.T.",26404938,mosttss@mosttss.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=207&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D10
{'$oid': 'dc4651e9d61aab557ade62fa'},Yau Tsim Mong,Diocesan Girls' School,拔萃女書院,DSS,Secondary,"1 Jordan Road, Kowloon",22779100,info@dgs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=3&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D11
{'$oid': 'ab938ba5b86ee7a69567ad95'},Yau Tsim Mong,HKMA David Li Kwok Po College,香港管理專業協會李國寶中學,DSS,Secondary,8 Hoi Wang Road Mongkok (West),26269100,college@hkmadavidli.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=367&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D11
{'$oid': 'e4c80f949b37ce91e34c8bf8'},Sha Tin,Po Leung Kuk Wu Chung College,保良局胡忠中學,Aided,Secondary,"Heng On Estate, 1 Hang Kam Street, Ma On Shan, Shatin, N.T.",26415866,school@plkwcc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=10&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D11
{'$oid': '29858a432d68272245a9d7cf'},North,Caritas Fanling Chan Chun Ha Secondary School,明愛粉嶺陳震夏中學,Aided,Secondary,28 San Wan Road Fanling,26699966,cfs@cfs.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=222&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D12
{'$oid': 'daef0894a2041c7b92d42e08'},North,CCC Kei San Secondary School,中華基督教會基新中學,Aided,Secondary,"8 Wu Tip Shan Road, Fanling, N.T.",26693906,mail@ks.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=444&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D12
{'$oid': 'e6cc220524ddaa33aa935679'},North,Christian Alliance S W Chan Memorial College,宣道會陳朱素華紀念中學,Aided,Secondary,"12, Fai Ming Road, Fanling",26709229,school@caswcmc.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=409&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D12
{'$oid': 'b159c8dcf97df6d7a2ae9ef0'},North,De La Salle Secondary School NT,新界喇沙中學,Aided,Secondary,Kam Tsin Village Sheung Shui,26700443,email@delasalle.edu.hk,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=402&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D12
{'$oid': '0170653f5bec539f3e9cdbf1'},North,Elegantia College (Sponsored by Education Convergence),風采中學（教育評議會主辦）,Aided,Secondary,"8, Ching Shing Road, Sheung Shui",24683680,ec-mail@hkedcity.net,Hong Kong,sch_detail.php?li_id=2&lang_id=1&chg_district_id=1&sch_id=87&return_page=sch_list.php%3Flang_id%3D1%26chg_district_id%3D1%26search_mode%3D%26frmMode%3Dpagebreak%26sort_id%3D-1%26district_id%3D12
